OID_,AC_type,Year,Passage_lift,Service_lift,Operate_start_work,bld_opr_hrs,Operate_start_weekend,Operate_hours_weekend,retail,parking,office,hotel,food,GHI,wind_speed_10m,CDH,landuse,NDVI,NDBI,BH,podium,area_podium,highrise,area_upper,Dist_mtr,bld_eui2,Lighting,AirConditi,Escalator,Lift,Electrical,FoC_v,Date_FOC,retro,Storey,Basement,Unit,PM,OCor,MAC,OCom
2403,,1987,,,,,,,8.5292549,83.6763382,91.1008606,0,35.1454086,1411.69104,2.4811425,2.61452509,21,0.0263953,0.0546973,29.8186245,1,5272,1,2518,850.6575921,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2404,,1990,,12,,,,,0,58.2303467,91.0884933,0,4.4428077,1418.265991,2.4904308,2.650340502,23,0.0009091,-0.0087092,51.3014412,1,9660,1,9761,654.6037989,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2405,Central Air-Conditioning System,2014,4,,8.5,10.5,8.5,5.5,733.3267822,78.3134842,369.4531555,47.8267441,515.7258301,1414.978027,2.529088,2.757786739,11,0.1628787,-0.0199003,129.67276,1,4873,1,739,366.23293,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2408,,,,,,,,,470.2288208,240.5748749,233.0902405,93.3680115,1383.073731,1416.805054,3.0785966,2.686155914,11,0.0148712,0.0262181,37.0370827,1,4359,1,503,521.7701749,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2410,Central Air-Conditioning System,2019,20,,8,11,8,5,88.1853638,0,1.5034547,0,0,1418.265991,2.4668882,2.650340502,11,0.0021583,0.0851395,107.7709579,0,0,1,4431,619.6549584,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2411,Central Air-Conditioning System,,2,1,0,24,0,24,733.3267822,78.3134842,369.4531555,47.8267441,515.7258301,1414.978027,2.529088,2.757786739,11,0.1628787,-0.0199003,129.67276,1,4873,1,739,366.23293,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2412,,,,,,,,,470.2288208,240.5748749,233.0902405,93.3680115,1383.073731,1416.805054,3.0785966,2.686155914,11,0.0148712,0.0262181,37.0370827,1,4359,1,503,521.7701749,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2413,Central Air-Conditioning System,2017,6,,8,11,8,6,0,1.6484984,110.9889221,0,89.2696457,1415.343994,3.4739401,2.721971327,11,0.1586651,-0.006719,97.5399857,1,2961,1,2180,604.1431716,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2419,,1992,,,,,,,4080.501953,389.5133667,4126.669434,0,5557.583984,1418.995972,2.6409299,2.721971327,21,0.0665129,0.1428571,51.7429123,1,16187,1,1893,163.3101681,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2424,Individual Air-Conditioning System,2014,3,,,,,,4662.06543,74.2964172,922.9714966,0,3596.711182,1418.265991,2.6409299,2.721971327,41,0.0336838,0.0508274,10.6693258,1,5922,1,2302,267.6887694,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2426,,,,,,,,,0,129.4836426,190.2118988,0,0,1415.343994,2.5172055,2.650340502,23,0.0317962,0.0348088,50.3398399,1,8593,1,7862,511.5238681,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2429,Central Air-Conditioning System,2016,4,,8.5,10.5,8.5,5.5,733.3267822,78.3134842,369.4531555,47.8267441,515.7258301,1414.978027,2.529088,2.757786739,11,0.1628787,-0.0199003,129.67276,1,4873,1,739,366.23293,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2430,Individual Air-Conditioning System,2008,2,1,,,,,756.9696655,7.3588805,733.8170776,0,533.2078247,1417.170044,3.2227736,2.721971327,21,-0.0058827,-0.0899341,50.3226471,1,5249,1,878,493.0129883,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2431,,2016,,,,,,,733.3267822,78.3134842,369.4531555,47.8267441,515.7258301,1414.978027,2.529088,2.757786739,11,0.1628787,-0.0199003,129.67276,1,4873,1,739,366.23293,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2432,,,,,,,,,12750.47754,0,3277.362793,0,2745.782959,1429.588013,2.9174225,2.757786739,11,0.0120391,0.0902942,82.1299973,1,2670,1,515,367.2030815,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2433,Individual Air-Conditioning System,1977,,,,,,,1460.847046,303.1882935,416.6435852,1930.969727,1609.560303,1428.858032,2.9174225,2.721971327,11,0.0164496,0.0123671,88.7187653,1,2625,1,1457,319.6115697,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2434,,,,,,,,,747.0736084,3.8706601,401.9560852,0,874.3536377,1425.936035,2.8275721,2.542894266,11,0.0432554,0.0235393,49.1843033,1,1586,1,359,96.97915181,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2435,,1992,2,,8,11,8,11,1478.883057,64.7410736,0,23.7581291,950.8062134,1427.031982,2.6642914,2.650340502,1,0.0281616,0.1767963,56.4507904,1,553,1,308,209.669632,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2436,,1990,,,,,,,832.8007812,0,327.7379761,265.8149109,239.5363312,1428.858032,2.9251547,2.721971327,1,0.0463576,0.0891622,39.1679649,1,1358,1,59,365.425438,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2437,,1984,,,,,,,829.5550537,0,2502.890381,0,1113.797363,1424.839966,3.9825611,2.507078853,11,0.0351743,0.0368725,44.8878555,1,417,1,224,63.70958167,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2438,,1966,,,,,,,2107.53125,0,1145.138428,1317.721314,444.8251038,1428.858032,2.5198839,2.650340502,1,0.030445,0.0582192,60.5392685,1,1398,1,363,215.1673186,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2439,Central Air-Conditioning System,1975,,,7.5,14,7.5,14,4136.661621,0,2460.566895,0,1564.17041,1428.128052,2.9174225,2.721971327,11,0.0332303,0.0483986,20.6047058,1,2950,1,948,159.3164005,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2440,,1996,2,1,12,11,12,11,702.0181274,55.8245468,1217.416382,91.1889877,0,1428.858032,2.9251547,2.757786739,11,0.0217686,0.0621713,121.5633316,1,479,1,522,430.8338516,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2441,,1970,,,,,,,1366.099976,0,304.7549438,757.3969727,1419.545044,1428.128052,2.9642274,2.721971327,1,-0.0017287,0.0745246,81.2848816,1,1449,1,548,120.1706417,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2442,Central Air-Conditioning System,1995,3,1,8,10.5,8,6,1108.213623,59.4439812,1418.990479,87.2051315,4331.351563,1428.128052,2.909236,2.757786739,11,0.0304959,0.0722761,88.1716537,1,1341,1,320,247.3223841,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2443,Central Air-Conditioning System,1975,6,2,8,11,8,6,3328.702393,142.5458221,843.6127319,524.7755127,2269.685059,1429.588013,2.909236,2.757786739,11,-0.0241033,0.075263,83.8636322,1,2881,1,1822,274.4427222,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2444,,1981,,,,,,,95.4024658,0,0,0,0,1428.128052,2.5075951,2.757786739,31,0.070458,0.0466396,29.2256241,1,708,1,710,225.5047203,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2445,Individual Air-Conditioning System,2016,2,,,,,,1460.847046,303.1882935,416.6435852,1930.969727,1609.560303,1428.858032,2.9174225,2.721971327,11,0.0164496,0.0123671,88.7187653,1,2625,1,1457,319.6115697,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2446,Central Air-Conditioning System,1986,,1,8.5,13.5,8.5,13.5,2005.151001,73.4176331,832.2803345,231.7010498,2157.350586,1428.128052,2.9174225,2.721971327,11,-0.0049716,0.012337,80.5582275,1,3298,1,1613,186.9156006,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2447,Central Air-Conditioning System,1976,3,,8.5,12.5,8.5,12.5,1535.817261,65.5355377,592.604248,265.1593933,1670.173828,1428.128052,2.9174225,2.721971327,11,0.010846,-0.0067211,32.6434669,1,3298,0,0,176.5519512,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2448,,,,,,,,,1996.251831,17.593132,1214.406372,1010.325256,2815.022705,1429.588013,2.909236,2.757786739,1,0.001233,0.1203791,55.4443741,1,1558,1,261,275.1745255,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2449,,1963,,,,,,,1996.251831,17.593132,1214.406372,1010.325256,2815.022705,1429.588013,2.909236,2.757786739,1,0.001233,0.1203791,55.4443741,1,1558,1,261,275.1745255,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2450,,,,,,,,,1460.847046,303.1882935,416.6435852,1930.969727,1609.560303,1428.858032,2.9174225,2.721971327,11,0.0164496,0.0123671,88.7187653,1,2625,1,1457,319.6115697,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2451,,1980,,,,,,,1507.350098,0,0,36.1802597,990.3242798,1427.031982,2.6642914,2.650340502,1,0.0258182,0.1080078,31.3891602,1,257,1,162,195.3178188,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2452,Central Air-Conditioning System,2004,16,1,8.5,11,8.5,6,15610.88379,166.7120361,84.1355057,95.4807587,5237.614258,1428.128052,2.5742183,2.721971327,11,-0.0158228,0.1448996,89.1370621,1,6453,1,4708,187.5207875,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2453,,1976,,,,,,,1503.088379,0,86.7715149,449.9267273,489.0710754,1428.128052,2.9642274,2.721971327,1,0.0767396,0.0025783,30.4058971,1,377,1,65,202.0705767,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2454,,1963,,,,,,,1460.847046,303.1882935,416.6435852,1930.969727,1609.560303,1428.858032,2.9174225,2.721971327,11,0.0164496,0.0123671,88.7187653,1,2625,1,1457,319.6115697,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2455,,1973,,,,,,,2016.12854,0,0,304.2067566,1489.216797,1428.858032,2.6642914,2.61452509,1,0.0525076,0.040579,32.5483246,1,1723,1,76,239.1978011,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2456,Central Air-Conditioning System,1982,3,1,9,9,9,5,839.3409424,52.1987686,567.9840698,188.7400055,694.7889404,1428.858032,2.9174225,2.757786739,11,0.1173184,0.0537521,71.0815506,1,114,1,115,344.3848263,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2457,,,,,,,,,1460.847046,303.1882935,416.6435852,1930.969727,1609.560303,1428.858032,2.9174225,2.721971327,11,0.0164496,0.0123671,88.7187653,1,2625,1,1457,319.6115697,,NO,NO,NO,YES,NO,2018,2/17/2021,retro_after,14,0,14,,,,
2458,,,,,,,,,1460.847046,303.1882935,416.6435852,1930.969727,1609.560303,1428.858032,2.9174225,2.721971327,11,0.0164496,0.0123671,88.7187653,1,2625,1,1457,319.6115697,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2459,,1984,,,,,,,832.8007812,0,327.7379761,265.8149109,239.5363312,1428.858032,2.9251547,2.721971327,1,0.0463576,0.0891622,39.1679649,1,1358,1,59,365.425438,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2460,Individual Air-Conditioning System,1981,2,,,,,,1460.847046,303.1882935,416.6435852,1930.969727,1609.560303,1428.858032,2.9174225,2.721971327,11,0.0164496,0.0123671,88.7187653,1,2625,1,1457,319.6115697,,NO,NO,YES,YES,NO,2015,5/3/2018,retro_after,15,0,14,yes,,,
2461,Individual Air-Conditioning System,1974,,,,,,,1460.847046,303.1882935,416.6435852,1930.969727,1609.560303,1428.858032,2.9174225,2.721971327,11,0.0164496,0.0123671,88.7187653,1,2625,1,1457,319.6115697,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2462,,,,,,,,,839.3409424,52.1987686,567.9840698,188.7400055,694.7889404,1428.858032,2.9174225,2.757786739,11,0.1173184,0.0537521,71.0815506,1,114,1,115,344.3848263,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2464,Central Air-Conditioning System,1992,,,9,9,9,4,1358.092773,138.1781158,0,209.4581909,862.0869141,1427.761963,2.1530097,2.721971327,1,0.0519079,0.0730082,72.5892639,1,947,1,108,268.6998474,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2465,Central Air-Conditioning System,1977,2,0,7,12,7,12,8332.631836,41.6250992,34.9405441,13.2460022,2765.097168,1428.128052,2.9642274,2.721971327,11,0.0699924,0.0372995,222.3160706,1,6453,1,1526,135.2110868,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2467,,,,,,,,,970.7833252,423.5289001,588.6108398,0,138.5233765,1428.858032,2.3777716,2.686155914,41,0.0414487,0.1230092,4.4152155,0,0,0,0,551.2447594,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2468,,1962,,,,,,,510.3875122,151.7375946,92.2352371,0,0,1428.858032,2.298043,2.686155914,1,0.2287973,-0.0353807,27.1049099,1,456,1,299,436.031935,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2469,,1965,,,,,,,510.3875122,151.7375946,92.2352371,0,0,1428.858032,2.298043,2.686155914,1,0.2287973,-0.0353807,27.1049099,1,456,1,299,436.031935,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2470,,1965,,,,,,,510.3875122,151.7375946,92.2352371,0,0,1428.858032,2.298043,2.686155914,1,0.2287973,-0.0353807,27.1049099,1,456,1,299,436.031935,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2471,,,,,,,,,850.7468262,167.9449921,632.777771,53.4307976,63.6594124,1429.223023,2.298043,2.686155914,21,0.030035,0.0078764,51.1899986,1,2214,1,703,391.4434804,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2472,,,,,,,,,1616.707764,229.105545,297.1017456,0,1237.953003,1430.31897,2.5930309,2.721971327,11,0.1349703,0.196531,51.811821,1,3349,1,2750,309.075591,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2475,,,,,,,,,67.1768875,235.7967072,0,0,0,1430.31897,2.457176,2.721971327,41,0.0378926,0.0675405,9.5678282,0,0,0,0,508.7348725,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2478,,,,,,,,,1020.757324,463.0122375,684.4639893,0,135.9459076,1428.858032,2.457176,2.721971327,21,0.0438717,0.019888,51.0535278,1,1335,1,255,577.0598005,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2483,,1958,,,,,,,102.7689743,6.4667926,0,0,0,1424.474976,3.3292813,2.793602151,31,0.1927806,0.0204725,50.9596558,1,1090,1,1316,256.843331,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2484,,1992,,,,,,,634.2298584,88.4855347,0,336.129425,452.3751221,1427.031982,2.9721727,2.757786739,11,0.021646,0.1095576,82.4628983,1,285,1,87,186.6349528,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2485,,1975,,,,,,,545.9661255,53.7646141,46.1212845,443.282196,940.9179077,1425.936035,2.4418323,2.793602151,53,0.0172281,0.0132203,54.8011131,1,1946,1,197,261.2426761,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2486,,1978,,,,,,,832.8007812,0,327.7379761,265.8149109,239.5363312,1428.858032,2.9251547,2.721971327,1,0.0463576,0.0891622,39.1679649,1,1358,1,59,365.425438,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2487,,,,,,,,,710.5547485,0,458.2433167,79.6788101,162.5587158,1427.031982,2.8307033,2.793602151,1,0.012082,0.1191316,66.9989166,1,593,1,54,358.4287029,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2488,,1965,,,,,,,492.6972961,0,617.3117676,146.2745667,339.4483337,1428.128052,2.9721727,2.757786739,1,0.0199752,0.0141807,50.4470978,1,650,1,297,30.68441765,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2489,,1966,,,,,,,102.7689743,6.4667926,0,0,0,1424.474976,3.3292813,2.793602151,31,0.1927806,0.0204725,50.9596558,1,1090,1,1316,256.843331,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2490,Individual Air-Conditioning System,1978,1,,,,,,984.1937256,70.9355011,282.0347595,384.2858887,631.7753296,1427.031982,2.9721727,2.757786739,11,-0.0006891,0.0719293,85.8409271,1,63,1,106,53.83323348,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2491,,1986,,,,,,,848.7894287,0,183.3220825,65.1129913,689.3760986,1425.936035,2.909236,2.757786739,1,0.052347,0.0602238,37.0767784,1,947,1,489,178.3659168,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2492,,1991,,,,,,,95.4024658,0,0,0,0,1428.128052,2.5075951,2.757786739,31,0.070458,0.0466396,29.2256241,1,708,1,710,225.5047203,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2493,,1977,,,,,,,102.7689743,6.4667926,0,0,0,1424.474976,3.3292813,2.793602151,31,0.1927806,0.0204725,50.9596558,1,1090,1,1316,256.843331,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2494,,1979,,,,,,,1034.075195,67.0537338,1677.263306,684.9796143,1199.541626,1428.128052,2.909236,2.757786739,11,0.0178046,0.0882269,78.3823318,1,365,1,180,118.7295086,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2495,,,,,,,,,5552.09668,21.5020218,359.4765015,0,2099.621582,1423.379028,3.5354245,2.793602151,11,0.1145725,-0.0723801,45.3576088,1,6425,1,1337,367.8680121,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2496,,1998,,,,,,,1419.12915,0,199.082428,181.3276825,1929.967285,1419.727051,2.6154828,2.757786739,1,0.047473,0.0749653,78.7662506,1,976,1,179,166.9375194,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2497,Central Air-Conditioning System,1982,2,1,8.5,11,8.5,11,682.7647095,63.8390884,62.0954361,93.4309845,1011.276245,1421.552979,2.4128978,2.793602151,11,0.0428787,0.0559781,92.4075775,1,337,1,439,378.1688572,,NO,NO,NO,YES,YES,2015,6/6/2019,retro_after,16,0,129,yes,yes,,
2498,,1984,,,,,,,2165.958984,1.6420718,408.10672,184.898819,1079.436035,1417.535034,2.7116663,2.757786739,11,0.0866652,0.0126925,51.7745628,1,2368,1,2218,545.7192752,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2499,Central Air-Conditioning System,1982,,,8,12,8,12,1314.228027,45.7463303,1222.901245,552.2001953,3227.037354,1421.187988,2.9570251,2.757786739,11,0.0140653,-0.0320416,61.5523796,1,2625,1,215,249.3640872,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2500,Central Air-Conditioning System,1994,3,,8,14,8,14,6758.301758,187.8001404,1561.160278,27.0122147,1468.520264,1418.265991,2.7116663,2.757786739,11,0.0634492,0.046051,51.2471695,1,4142,1,3447,517.9081976,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2501,Individual Air-Conditioning System,1966,,,,,,,2105.04834,171.147583,0,2468.452148,524.4230957,1415.708984,2.8955755,2.757786739,1,0.0178599,0.0710935,17.5757141,1,3315,1,3036,60.28102109,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2502,,1966,,,,,,,2662.364258,127.9449539,20.4467888,339.2879333,2163.324707,1421.552979,3.1632802,2.793602151,1,0.0421625,0.0363151,44.2499123,1,7474,1,1702,296.4244752,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2503,,2019,6,,,,,,315.8665161,0,0,0,185.7677307,1415.708984,3.4746475,2.757786739,32,0.4086404,-0.1402449,17.599535,1,4827,0,0,39.13026938,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2504,,,,,,,,,1221.068604,98.6784821,568.0762939,117.2895966,897.4263916,1421.187988,3.1632802,2.793602151,1,0.0328828,0.0917385,40.3449249,1,2128,1,592,220.5258352,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2505,,1980,,,,,,,1221.068604,98.6784821,568.0762939,117.2895966,897.4263916,1421.187988,3.1632802,2.793602151,1,0.0328828,0.0917385,40.3449249,1,2128,1,592,220.5258352,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2506,Central Air-Conditioning System,1968,3,,9,9,9,4,2383.071045,0,2453.694336,88.1542511,1086.975342,1419.727051,2.6154828,2.757786739,1,0.0346054,0.0695444,44.105484,1,2516,1,320,203.7809043,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2507,,,,,,,,,1492.235352,0,305.7008667,346.906311,267.6987305,1415.708984,2.8955755,2.757786739,11,0.0963283,-0.0005914,59.4433594,1,4057,1,1342,131.9580821,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2508,Central Air-Conditioning System,1991,5,1,8.5,10,8.5,5,2427.939941,0,116.0926514,101.7582474,1307.231201,1419.727051,2.6154828,2.757786739,11,0.025411,0.0288444,70.8582458,1,2311,1,965,117.7476892,,NO,YES,NO,NO,YES,2012,12/4/2015,retro_before,18,0,254,yes,,,
2509,,1965,,,,,,,2184.410645,0,294.6543274,250.806366,3404.886475,1421.187988,2.6154828,2.757786739,1,0.0703657,-0.0764834,41.4267769,1,696,1,652,138.6161612,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2510,,1976,,,,,,,1940.021729,252.4098969,421.4938049,54.0995293,1784.418091,1421.187988,3.1632802,2.793602151,11,0.0396883,0.0939954,80.1290436,1,1832,1,562,153.9289303,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2511,,,,,,,,,1394.774902,0,224.6572418,0,575.4432373,1421.917969,2.5832288,2.757786739,41,0.0403678,0.0756183,3.7578788,0,0,0,0,356.4642354,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2512,,1978,,,,,,,543.3025513,0,102.8209152,0,1708.206299,1424.474976,3.5354245,2.793602151,11,0.0287373,0.0875576,60.7410202,1,223,1,154,243.7184806,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2513,Central Air-Conditioning System,1974,2,0,8.5,10,8.5,10,208.947464,0,0,0,0,1421.187988,2.8710909,2.793602151,32,0.3050313,-0.1976535,21.507143,0,0,0,0,184.1506246,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2514,,1978,,,,,,,1371.130615,0,569.1224976,0,1705.799927,1421.917969,2.5832288,2.757786739,1,0.0506061,0.0525955,57.2612228,1,3070,1,232,373.4437131,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2515,,,,,,,,,4640.745117,107.1209869,0,88.305191,829.1173706,1415.708984,3.5547562,2.757786739,11,0.0447723,0.0571073,60.8381157,1,3366,1,3163,174.9479705,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2516,Central Air-Conditioning System,2016,2,,10,13,10,13,932.506958,0,228.1158142,95.4235916,732.2189331,1419.727051,2.6154828,2.757786739,1,0.0324159,0.0641286,35.6476479,1,462,1,493,159.8836941,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2517,,1981,,,,,,,758.4976196,71.4393234,241.8106079,170.4110718,711.612854,1423.744019,3.1158793,2.793602151,11,0.0167125,0.1013463,49.5163994,1,913,1,81,251.5917958,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2518,Central Air-Conditioning System,2009,3,1,8,16,8,16,1314.228027,45.7463303,1222.901245,552.2001953,3227.037354,1421.187988,2.9570251,2.757786739,11,0.0140653,-0.0320416,61.5523796,1,2625,1,215,249.3640872,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2519,Central Air-Conditioning System,1999,4,2,8.5,9.5,8.5,5,7498.919434,0,1834.013672,26.4400902,711.0264282,1421.917969,2.5832288,2.757786739,11,0.0095565,0.0898045,25.8565331,1,68742,0,0,424.7588993,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2520,,1976,,,,,,,352.7286072,105.8509827,1.0226681,303.6230774,1061.405273,1421.187988,3.0064847,2.757786739,11,0.0370697,-0.0218872,48.5893326,1,405,1,193,257.2625052,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2521,Central Air-Conditioning System,1981,2,,,,,,2662.364258,127.9449539,20.4467888,339.2879333,2163.324707,1421.552979,3.1632802,2.793602151,1,0.0421625,0.0363151,44.2499123,1,7474,1,1702,296.4244752,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2522,,1961,,,,,,,1700.87439,71.7357025,1160.427979,1440.634033,1483.767578,1421.187988,2.8955755,2.757786739,1,0.0235923,0.0356375,18.7999992,1,3749,1,1462,42.50796329,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2523,Individual Air-Conditioning System,,,,,,,,1122.02063,0,534.4599609,180.4431915,330.1861877,1421.917969,2.5832288,2.757786739,11,-0.037037,-0.1001843,60.4799995,1,68742,1,1776,431.7980443,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2524,,1978,,,,,,,1300.720703,124.8810883,1325.068359,94.3536148,325.783905,1426.301025,2.4770186,2.793602151,11,0.0126867,0.0421101,77.1610031,1,1626,1,185,292.6288229,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2525,Central Air-Conditioning System,1982,4,1,8.5,10.5,8.5,5,7498.919434,0,1834.013672,26.4400902,711.0264282,1421.917969,2.5832288,2.757786739,11,0.0095565,0.0898045,25.8565331,1,68742,0,0,424.7588993,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2526,Central Air-Conditioning System,1982,4,1,8.5,10.5,8.5,5.5,7498.919434,0,1834.013672,26.4400902,711.0264282,1421.917969,2.5832288,2.757786739,11,0.0095565,0.0898045,25.8565331,1,68742,0,0,424.7588993,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2527,,1976,,,,,,,1419.12915,0,199.082428,181.3276825,1929.967285,1419.727051,2.6154828,2.757786739,11,0.047473,0.0749653,31.8120728,1,976,1,173,175.695238,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2528,Central Air-Conditioning System,1999,3,1,8.5,10,8.5,5,1350.654419,29.4031315,66.5650253,128.0336151,1608.955811,1421.552979,3.5354245,2.793602151,11,0.0146323,-0.0042596,17.9235706,0,0,0,0,374.9210468,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2529,,2003,,,,,,,208.947464,0,0,0,0,1421.187988,2.8710909,2.793602151,32,0.3050313,-0.1976535,21.507143,0,0,0,0,184.1506246,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
2530,,,,,,,,,1419.12915,0,199.082428,181.3276825,1929.967285,1419.727051,2.6154828,2.757786739,11,0.047473,0.0749653,31.8120728,1,976,1,173,175.695238,,NO,NO,NO,NO,NO,NONE,NONE,NONE,,,,,,,
