ID,bld_eui2,log10_eui,BH,FoC_v,retro,BS,Basement,Year,highrise,area_upper,podium,area_podium,CDH,GHI,wind_speed_10m,landuse,food,retail,parking,office,hotel,Dist_mtr,CLABEL,AC_type,Passage_lift,Service_lift,Operate_start_work,Operate_hours_work,Operate_start_weekend,Operate_hours_weekend,Operate_hours,BH,bld_submis
836,67.14,1.826981337,25.0247841,,NONE,27,0,1998,1,130,1,1980,2.7577901,1421.189941,2.6154799,11,1238.290039,2269.379883,0,102.3639984,228.2449951,82.34168412,尖沙咀站,Individual Air-Conditioning System,2,0,,,,,,25.0247841,2014
837,67.34,1.828273112,24.6911182,,NONE,49,0,2003,0,0,1,44493,2.8294201,1432.880005,2.3761699,1,39.0028992,292.7879944,42.8604012,0,0,312.8748537,荔枝角站,,,,,,,,,24.6911182,2013
838,67.89,1.831805809,82.8358612,2018,retro_after,21,0,2002,1,434,1,2402,2.7219701,1417.540039,1.97451,11,384.0599976,767.5170288,208.4880066,865.2860107,0,147.8739113,葵興站,Individual Air-Conditioning System,3,1,,,,,,82.8358612,2014
839,67.97,1.83231727,83.4743118,,NONE,23,0,1999,1,158,1,7081,2.6861601,1404.02002,3.2042799,11,4217.609863,7921.100098,47.5195999,1730.140015,0,47.91961656,銅鑼灣站,Individual Air-Conditioning System,2,0,,,,,,83.4743118,2014
840,68.06,1.832891945,121.3240738,,NONE,32,0,1997,1,1960,1,5346,2.6503401,1414.25,3.0098,11,1377.369995,95.0807037,87.7866974,1045.729981,0,238.647171,金鐘站,Central Air-Conditioning System,13,1,8,11,8,6,61,121.3240738,2013
841,68.89,1.838156185,47.9110184,,NONE,22,0,1996,1,103,1,1238,2.7936001,1421.189941,3.16328,11,4085.27002,1509.079956,176.1139984,9.5798302,0.0006943,260.8670461,尖沙咀站,Individual Air-Conditioning System,,,,,,,,47.9110184,2014
842,69.36,1.841109084,25.8223286,,NONE,9,1,1982,1,99,1,531,2.5070801,1408.77002,2.4760599,11,136.8880005,15.5179996,0,0,0,351.5170088,中環站,Individual Air-Conditioning System,1,0,,,,,,25.8223286,2017
843,69.47,1.841797299,117.3418655,,NONE,33,0,1999,1,325,1,1267,2.5070801,1424.839966,2.2251599,11,654.0939941,180.1150055,92.598999,93.9598007,82.9595032,180.3704202,上環站,Individual Air-Conditioning System,,,,,,,,117.3418655,2014
844,69.49,1.841922312,26.1098785,,NONE,13,0,1983,1,124,1,3286,2.5070801,1426.670044,3.10741,11,4823.609863,3391.080078,37.6850014,2626.550049,0,216.9513993,上環站,Central Air-Conditioning System,1,0,,,,,,26.1098785,2014
845,69.76,1.843606472,53.3965454,,NONE,29,0,1984,1,302,1,571,2.7577901,1429.589966,2.4038999,11,1863.310059,2774.090088,174.6060028,71.8302994,86.1260986,374.2389414,油麻地站,Individual Air-Conditioning System,,,,,,,,53.3965454,2015
846,70.87,1.850462433,72.9112473,2015,retro_after,23,0,1977,1,392,1,810,2.6861601,1406.939941,2.6143,11,302.8880005,1489.290039,0,0,0,314.2364101,銅鑼灣站,,,,,,,,,72.9112473,2014
847,71.11,1.851930679,104.4552231,,NONE,29,0,2009,1,108,1,1067,2.5070801,1424.839966,2.6457801,11,1140.930054,818.552002,0,2447.27002,0,48.16041399,上環站,Individual Air-Conditioning System,2,0,,,,,,104.4552231,2014
848,71.11,1.851930679,76.2519455,,NONE,24,0,1991,1,172,1,1894,2.5070801,1426.670044,3.10741,11,3961.75,2731.080078,84.5699997,1941.73999,0,193.0758982,上環站,Central Air-Conditioning System,,,9,9,9,4,49,76.2519455,2013
849,71.22,1.852601969,74.6784058,,NONE,14,0,1974,1,517,1,4142,2.6861601,1400,3.0861299,1,575.9089966,389.0639954,82.0986023,0,0,194.993198,銅鑼灣站,,,,,,,,,74.6784058,2014
850,71.33,1.853272224,51.6791954,,NONE,0,0,1974,1,164,1,844,2.7577901,1421.189941,2.6154799,11,3497.229981,1867.119995,0,183.1840057,129.8070068,176.9007308,尖沙咀站,Individual Air-Conditioning System,,,,,,,,51.6791954,2015
851,71.65,1.855216195,104.6613388,,NONE,25,0,1998,1,1091,1,2716,2.6861601,1402.189941,2.6740201,11,179.8439941,183.2310028,72.648201,858.0200195,71.8360977,520.3823408,魚涌站,Central Air-Conditioning System,8,1,8,11,8,6,61,104.6613388,2016
852,71.75,1.855821905,27.8437653,2015,retro_after,23,0,1977,1,74,1,314,2.5428901,1433.969971,3.73476,1,270.401001,1459.530029,0,406.9049988,63.7584,348.4514445,西營盤站,Central Air-Conditioning System,3,,,,,,,27.8437653,2013
853,71.9,1.85672889,51.6183548,,NONE,16,0,1988,1,3779,1,4667,2.7577901,1417.540039,2.35235,11,125.6699982,2908.860107,76.9512024,3295.550049,0,431.266419,紅磡站,Central Air-Conditioning System,9,2,8.5,9.5,8.5,4.5,52,51.6183548,2013
854,72.17,1.858356705,40.2668228,,NONE,12,0,1992,1,64,1,2488,2.4712601,1410.959961,2.9142699,11,819.7030029,2048.280029,0,956.4689941,0,202.9693856,中環站,Individual Air-Conditioning System,1,0,,,,,,40.2668228,2013
855,72.2,1.858537198,88.7944946,,NONE,25,0,1982,1,634,1,5580,2.6145301,1397.079956,3.6512201,11,427.3590088,611.6019897,168.7570038,502.32901,60.1169014,155.8781728,炮台山站,Central Air-Conditioning System,3,0,8,11,8,6,61,88.7944946,2013
856,72.5,1.860338007,48.7252884,2018,retro_after,25,0,1977,1,1557,1,3423,2.6861601,1402.930054,2.69046,11,0,0,0,0,0,274.9885486,銅鑼灣站,Central Air-Conditioning System,8,1,8,11,8,5.5,60.5,48.7252884,2014
857,72.56,1.860697274,125.0148239,2012,retro_before,25,0,1998,1,512,1,9209,2.7219701,1418.27002,2.6409299,21,1312.439941,2763.689941,265.0469971,1412.300049,0,259.3688721,觀塘站,Central Air-Conditioning System,2,2,8,11,8,6,61,125.0148239,2013
858,72.62,1.861056245,161.1567535,,NONE,20,0,1984,1,1357,1,1272,2.6503401,1407.310059,3.89359,11,0,166.151001,72.536499,0,0,1098.67999,天后站,,,,,,,,,161.1567535,2014
859,72.66,1.861295394,41.7702675,2012,retro_after,14,0,1966,1,228,1,1506,2.4712601,1409.5,2.9142699,41,2063.939941,1339.23999,0,347.4309998,0,212.5833848,中環站,Individual Air-Conditioning System,,,,,,,,41.7702675,2015
860,72.77,1.861952375,117.8025284,,NONE,30,0,1995,1,4268,1,4102,2.7219701,1418.27002,3.22277,21,777.0310059,1203.619995,293.7229919,701.1090088,0,430.1142225,觀塘站,Central Air-Conditioning System,11,2,8,11,8,5,60,117.8025284,2012
861,73.06,1.863679668,22.6606617,,NONE,22,0,1973,1,298,1,2550,2.4712601,1410.959961,2.4760599,41,762.28302,2122.080078,45.2449989,725.6890259,0,273.726651,中環站,Individual Air-Conditioning System,2,,,,,,,22.6606617,2016
862,73.16,1.864273697,37.4937897,,NONE,23,0,1984,1,270,1,1421,2.6861601,1406.939941,3.2042799,41,4245.970215,2391.179932,0,329.1119995,3.0740499,168.0223237,銅鑼灣站,,2,1,,,,,,37.4937897,2014
863,73.17,1.864333055,43.5568047,,NONE,11,0,1982,1,182,1,1963,2.5428901,1425.209961,2.1289101,1,931.1900024,1920.23999,189.1360016,93.9775009,0,449.8385036,深水站,,,,,,,,,43.5568047,2014
864,73.17,1.864333055,4.1101627,,NONE,3,0,1986,0,0,0,0,2.7936001,1450.410034,2.7599699,41,897.4660034,1983.199951,0,753.4180298,1.73966,509.2540024,朗屏站,,,,,,,,,4.1101627,2014
865,73.7,1.867467488,91.7429428,,NONE,27,0,1996,1,1242,1,1489,2.7219701,1424.469971,2.1530099,11,90.8557968,22.7373009,87.4353027,6808.069824,0,188.9216132,旺角東站,Central Air-Conditioning System,7,1,9,9,9,4,49,91.7429428,2013
866,74.04,1.86946641,90.9781647,,NONE,28,0,1983,1,735,1,4159,2.6503401,1413.150024,2.25912,11,669.940979,705.5200195,268.3720093,1039.380005,0,235.4741564,灣仔站,Central Air-Conditioning System,3,1,8.5,10.5,8.5,5.5,58,90.9781647,2014
867,74.75,1.873611197,122.9643478,2018,retro_after,39,0,2003,0,0,0,0,2.6145301,1409.5,2.59676,11,161.9160004,207.7039948,78.9593964,281.6820068,0,960.9873887,九龍灣站,Central Air-Conditioning System,20,3,8,12,8,6,66,122.9643478,2014
868,75.15,1.875928985,45.5129204,,NONE,11,1,1989,1,3176,1,4045,2.7219701,1427.400024,2.0970299,11,81.9796982,169.201004,162.0679932,94.0952988,0,283.6716369,長沙灣站,Central Air-Conditioning System,6,2,8,10,8,6,56,45.5129204,2015
869,75.44,1.87760168,55.7001839,,NONE,16,0,1975,1,82,1,359,2.7577901,1425.939941,2.9251499,11,382.9360046,764.7009888,0,748.3660278,0,308.5887132,油麻地站,,,,,,,,,55.7001839,2016
870,75.51,1.87800447,160.8145599,,NONE,32,0,1995,1,694,1,1181,2.4712601,1405.479981,2.437,11,428.1480103,547.6630249,87.2277985,0,0,415.9299021,中環站,Central Air-Conditioning System,6,1,8,12,8,9,69,160.8145599,2014
871,75.66,1.878866337,81.2764359,,NONE,20,0,1993,1,1441,1,1295,2.5070801,1429.949951,1.70979,11,393.4909973,506.9840088,104.6070023,696.4569702,0,685.9239083,荃灣站,Central Air-Conditioning System,6,2,8.5,10.5,8.5,4.5,57,81.2764359,2020
872,76.06,1.881156321,74.4264297,,NONE,23,0,1991,1,337,1,3868,2.6145301,1406.579956,3.84917,11,880.7730103,1894.589966,13.4387999,1570.420044,298.151001,312.4831132,北角站,Central Air-Conditioning System,4,0,8,11,8,6,61,74.4264297,2013
873,76.11,1.881441722,77.3784943,,NONE,21,0,1995,1,381,1,2351,2.7936001,1426.300049,2.47702,11,366.1069946,595.2719727,48.4402008,1609.869995,0,322.4796513,柯士甸站,Individual Air-Conditioning System,3,0,,,,,,77.3784943,2014
874,76.19,1.881897974,35.6707115,,NONE,12,1,1969,1,236,1,3035,2.4712601,1410.959961,2.9142699,41,1667.849976,2837.699951,0,1300.410034,0,180.1582346,中環站,Individual Air-Conditioning System,2,,,,,,,35.6707115,2014
875,76.25,1.882239848,25.7756844,,NONE,17,0,1965,1,394,1,6019,2.5070801,1420.819946,2.4760599,41,1440.920044,2072.709961,0,808.723999,0,304.2430976,香港站,Central Air-Conditioning System,3,0,9,9,9,4,49,25.7756844,2013
876,76.3,1.882524538,57.7399864,,NONE,0,0,2009,1,147,1,5392,2.7577901,1421.189941,2.9570301,11,3206.090088,1422.459961,21.7474003,1152.329956,659.7479858,253.3070022,尖沙咀站,Individual Air-Conditioning System,1,0,,,,,,57.7399864,2013
877,76.55,1.883945195,132.8088379,2012,retro_after,28,1,1980,1,1794,1,7343,2.5428901,1438.349976,2.3517301,11,322.4100037,445.5150146,87.0845032,1877.079956,0,474.5506433,荔景站,,,,,,,,,132.8088379,2013
878,76.61,1.884285462,26.4822197,2015,retro_after,10,0,1989,0,0,0,0,2.5428901,1455.890015,2.5723801,2,554.6699829,462.8609924,73.8197021,82.120697,0,1679.533107,屯門站,,,,,,,,,26.4822197,2019
879,76.69,1.884738738,70.0118713,,NONE,23,0,1993,1,296,1,719,2.5070801,1425.569946,3.9737401,11,9.9654903,322.2730103,0,417.6549988,0,456.1931644,上環站,Central Air-Conditioning System,3,1,8,10,8,5,55,70.0118713,2015
880,76.72,1.884908594,120.6304016,,NONE,29,0,2000,1,198,1,3035,2.4712601,1410.959961,2.9142699,11,2615.679932,3887.719971,0,1597.790039,0,146.9971411,中環站,Individual Air-Conditioning System,2,0,,,,,,120.6304016,2013
881,76.75,1.885078384,60.5135994,,NONE,16,0,1985,1,383,1,2516,2.7577901,1419.729981,2.6154799,11,1086.979981,2383.070068,0,2453.689941,88.1542969,209.3726557,尖沙咀站,Central Air-Conditioning System,2,0,8.5,10,8.5,5,55,60.5135994,2014
882,76.78,1.885248108,113.498436,2012,retro_after,24,0,1999,1,2956,1,4582,2.6503401,1470.5,3.4962499,11,1042.77002,3047.149902,73.6083984,1542.099976,0,1563.103444,屯門站,Central Air-Conditioning System,6,1,8.5,9.5,8.5,5.5,53,113.498436,2017
883,76.79,1.885304668,102.104538,,NONE,28,0,1994,1,2481,1,7988,2.7577901,1418.630005,2.41381,11,86.2275009,0,0,0,0,379.734928,紅磡站,Central Air-Conditioning System,14,2,8,11,8,6,61,102.104538,2015
884,77.22,1.887729797,41.0864525,2012,retro_after,2,0,2000,0,0,1,8713,2.9726801,1450.410034,3.0381899,11,1098.859985,1221.930054,0,134.451004,0,239.3416692,天水圍站,,,,,,,,,41.0864525,2013
885,77.92,1.891648944,89.8035049,,NONE,25,0,1994,1,408,1,5124,2.5070801,1423.73999,3.9737401,11,127.3310013,356.9349976,0,626.0189819,0,413.305476,上環站,Central Air-Conditioning System,3,0,8.5,10,8.5,6,56,89.8035049,2014
886,78,1.892094603,105.0523148,,NONE,25,0,1995,1,935,1,7634,2.7219701,1418.27002,3.22277,21,1719.479981,3194.979981,217.4380035,2573.350098,0,357.9405867,觀塘站,Central Air-Conditioning System,4,0,8,12,8,12,72,105.0523148,2014
887,78.43,1.894482215,18.5100193,,NONE,2,1,1984,0,0,1,11851,2.5428901,1379.180054,2.4616599,1,813.0150146,2373.679932,2.4791501,779.401001,0,341.5784517,沙田站,,,,,,,,,18.5100193,2016
888,78.47,1.894703653,45.3287201,,NONE,32,1,1967,1,1196,1,6019,2.5070801,1420.819946,2.4760599,11,1216.050049,1349.650024,0,499.0960083,0,322.2824759,上環站,Central Air-Conditioning System,3,1,7.5,12,7.5,12,72,45.3287201,2014
889,78.61,1.895477796,41.8168411,,NONE,3,0,1991,0,0,0,0,2.6145301,1385.76001,2.2166901,2,37.5119019,26.7063999,0,0,0,524.3270041,鑽石山站,,,,,,,,,41.8168411,2015
890,78.64,1.895643505,57.0494995,,NONE,24,0,1990,1,22,1,1900,2.5070801,1424.839966,3.9825599,11,699.8319702,958.1090088,0,1115.27002,0,108.7571767,上環站,Individual Air-Conditioning System,3,0,8,11,8,11,66,57.0494995,2016
891,79.14,1.898396046,44.0591583,,NONE,25,0,1991,1,481,1,4838,2.5070801,1423.73999,3.9737401,11,512.4799805,398.0239868,50.1865997,343.4649963,73.1653976,346.681271,上環站,Central Air-Conditioning System,,,8.5,10.5,8.5,6.5,59,44.0591583,2015
892,79.44,1.900039235,38.5731583,2018,retro_after,19,0,1994,1,2430,1,3720,2.4712601,1373.699951,1.96674,11,0,750.1799927,64.2550964,92.3199997,0,370.0001372,第一城站,Central Air-Conditioning System,6,3,8,12,8,12,72,38.5731583,2016
893,79.76,1.901785145,17.1262016,,NONE,4,0,1989,0,0,1,787,2.6861601,1457.709961,2.0675001,2,275.6369934,437.1520081,39.6610985,221.1900024,0,941.6432251,兆康站,,,,,,,,,17.1262016,2014
894,79.8,1.902002891,77.6855087,,NONE,20,0,1992,1,2646,1,3292,2.6145301,1413.52002,2.1086199,11,309.1019897,159.5,95.4944992,1414.52002,0,376.7494313,九龍灣站,Central Air-Conditioning System,8,2,8.5,9.5,8.5,4.5,52,77.6855087,2014
895,79.82,1.902111723,51.6832848,2018,retro_after,15,0,1986,1,1721,1,4313,2.7219701,1419,2.6514399,11,5334.729981,9941.490234,286.3609924,3083.699951,0,114.3692179,觀塘站,Individual Air-Conditioning System,,,,,,,,51.6832848,2016
896,80.11,1.903686732,83.9734268,,NONE,20,0,1997,1,2151,1,6447,2.6861601,1416.069946,2.9684899,21,401.5289917,337.4960022,240.6529999,217.4450073,0,642.8114031,觀塘站,Central Air-Conditioning System,3,1,8,12,8,7,67,83.9734268,2014
897,80.23,1.904336792,126.5463486,,NONE,41,0,1983,1,380,1,3452,2.5428901,1435.430054,3.28985,11,85.7451019,1271.589966,71.1548004,5340.689941,190.2640076,306.4894216,西營盤站,Central Air-Conditioning System,6,1,8,10,8,5.5,55.5,126.5463486,2016
898,80.31,1.904769626,113.8855286,,NONE,26,0,1996,1,581,1,4713,2.6861601,1411.329956,2.4356401,11,442.644989,272.0840149,190.3359985,1319.98999,1.86692,419.0968664,銅鑼灣站,Central Air-Conditioning System,3,1,8,10,8,5,55,113.8855286,2016
899,80.55,1.906065545,28.3046131,,NONE,25,0,1996,0,0,0,0,2.7219701,1430.319946,2.59303,53,329.3710022,798.414978,152.9290009,244.9060059,0,478.1915142,奧運站,,,,,,,,,28.3046131,2013
900,80.56,1.906119458,50.4676476,2012,retro_before,0,0,1994,1,3700,1,3446,2.5787101,1414.25,2.5301499,22,161.0010071,413.9150085,109.6220016,374.571991,0,180.9329603,九龍塘站,,,,,,,,,50.4676476,2013
901,80.99,1.908431399,60.4501953,2015,retro_after,15,0,1982,1,443,1,588,2.7577901,1419.729981,2.6154799,11,701.6430054,923.2139893,0,256.5480042,173.3090057,191.0857309,尖沙咀站,Central Air-Conditioning System,2,0,9,9,9,4,49,60.4501953,2013
902,81,1.908485019,20.9094296,,NONE,6,0,1977,1,55,1,291,2.4712601,1409.5,1.80822,11,1285.199951,1217.130005,83.2423019,1066.959961,0.134693,186.0051706,中環站,,,,,,,,,20.9094296,2015
903,81.15,1.909288524,43.105648,,NONE,24,0,1992,1,546,1,1078,2.6145301,1394.52002,3.6512201,11,1202.560059,904.6890259,414.7369995,1587.400024,0,214.1339019,炮台山站,Central Air-Conditioning System,,,,,,,,43.105648,2013
904,81.26,1.909876818,51.0308685,,NONE,13,0,1987,1,203,1,1478,2.7219701,1428.859985,2.40417,11,654.1660156,512.7299805,150.5690002,855.4890137,0,381.1964679,旺角站,Individual Air-Conditioning System,,,,,,,,51.0308685,2016
905,81.64,1.911902996,55.801651,,NONE,17,0,1982,1,187,1,1615,2.7936001,1423.73999,2.6243701,11,212.0820007,292.9960022,127.8030014,0,0,280.7354785,柯士甸站,,,,,,,,,55.801651,2014
906,81.7,1.912222057,32.0421562,,NONE,6,0,1972,1,45,1,331,2.4712601,1409.5,2.9142699,11,1926.02002,1670.719971,0,519.6699829,0,219.7412057,中環站,,,,,,,,,32.0421562,2015
907,81.71,1.91227521,67.8903046,,NONE,22,0,1985,1,312,1,2100,2.6145301,1405.849976,1.58084,11,1192.979981,1056.640015,0,823.3900146,0,325.6931509,灣仔站,Central Air-Conditioning System,2,0,9,9.5,8,6,53.5,67.8903046,2015
908,81.73,1.912381499,116.7367172,,NONE,23,0,1996,1,1405,1,12980,2.7577901,1417.170044,1.97177,21,296.1170044,203.0390015,214.4799957,367.526001,0,485.2893094,觀塘站,Central Air-Conditioning System,6,1,8,11.75,8,7,65.75,116.7367172,2013
909,81.77,1.912593998,54.4903374,2015,retro_after,16,0,1982,1,942,1,3372,2.7936001,1420.819946,2.4129,11,1462.300049,297.821991,24.8918991,1.86387,37.0718994,426.2943599,佐敦站,,,,,,,,,54.4903374,2015
910,81.79,1.912700208,69.5817947,,NONE,26,0,1995,1,87,1,559,2.7577901,1427.030029,2.9721701,11,180.0050049,357.7520142,0,0,91.0297012,222.7549346,油麻地站,,,,,,,,,69.5817947,2014
911,82.04,1.914025652,63.7510414,,NONE,14,0,1994,1,119,1,314,2.7936001,1421.550049,2.4129,11,782.9749756,521.7800293,103.9400024,43.4966011,40.8409004,386.384048,佐敦站,Individual Air-Conditioning System,2,0,,,,,,63.7510414,2014
912,82.22,1.914977472,50.5915146,2015,retro_after,38,0,1987,1,2548,1,2356,2.6503401,1396.719971,3.3750501,11,882.5499878,122.6620026,153.3470001,335.5969849,38.7246017,327.8490692,灣仔站,Central Air-Conditioning System,6,1,8,11,8,6,61,50.5915146,2017
913,82.29,1.915347062,40.0148239,,NONE,22,0,1984,1,150,1,1415,2.6503401,1411.689941,2.4356401,41,792.5349731,1871.73999,0,1148.560059,117.1520004,439.9992334,灣仔站,Central Air-Conditioning System,2,0,,,,,,40.0148239,2015
914,82.53,1.916611845,86.6030884,,NONE,23,0,1992,1,186,1,1415,2.6861601,1411.329956,2.4356401,11,1101.979981,2039.900024,0,2327.25,131.8049927,510.7756859,灣仔站,,,,,,,,,86.6030884,2016
915,82.93,1.918711665,104.4334717,,NONE,22,0,1993,1,304,1,519,2.7936001,1421.550049,3.5354199,11,1806.280029,551.5460205,0,153.1629944,0,255.8934179,佐敦站,Individual Air-Conditioning System,2,0,,,,,,104.4334717,2013
916,83.33,1.920801382,77.3237915,2015,retro_after,23,1,1995,1,681,1,1301,2.7219701,1429.219971,2.40417,11,251.0010071,303.0780029,91.7573013,95.0777969,0,331.1558397,旺角站,Central Air-Conditioning System,3,1,8,10,8,10,60,77.3237915,2013
917,83.69,1.922673568,93.9180222,,NONE,22,0,1997,1,683,1,12980,2.7577901,1417.170044,1.97177,11,366.7839966,100.2590027,159.878006,256.6409912,0,459.2069296,觀塘站,Central Air-Conditioning System,3,2,8.5,11,8.5,5,60,93.9180222,2014
918,84.54,1.927062243,67.2782974,,NONE,23,0,1985,1,272,1,514,2.6503401,1413.52002,3.0628901,41,717.098999,150.6069946,91.1654968,745.9299927,73.0795975,162.5015112,灣仔站,Central Air-Conditioning System,2,0,8,10,8,5,55,67.2782974,2016
919,84.67,1.92772956,59.672924,,NONE,16,0,1982,1,514,1,5392,2.7577901,1418.27002,2.9570301,11,2228.02002,1323.719971,7.95751,169.8059998,2.1537099,369.133518,尖沙咀站,Central Air-Conditioning System,3,0,8,12,8,12,72,59.672924,2014
920,84.71,1.927934682,58.9920006,2015,retro_after,16,1,1983,1,245,1,262,2.7577901,1419.359985,2.4129,11,894.677002,879.8109741,127.5810013,0.0214231,12.3381004,529.6445258,佐敦站,Individual Air-Conditioning System,2,,8.5,10,8.5,6,56,58.9920006,2012
921,85.02,1.929521101,121.0395355,,NONE,29,0,1990,1,640,1,3178,2.6503401,1413.52002,3.0628901,41,0,0,0,0,0,231.9080571,灣仔站,Central Air-Conditioning System,6,1,8,11,8,5.5,60.5,121.0395355,2017
922,85.56,1.932270776,107.6859818,2018,retro_after,28,0,2013,1,939,1,9837,2.7577901,1416.069946,3.3236101,11,420.5880127,426.9840088,435.6300049,480.2009888,0,343.8280761,牛頭角站,Central Air-Conditioning System,5,1,,,,,,107.6859818,2015
923,85.83,1.933639113,44.9680061,2012,retro_before,21,0,1980,1,546,1,3286,2.5070801,1408.77002,3.10741,11,4085.570068,2897.370117,7.7164798,2158,0,242.6134347,上環站,Individual Air-Conditioning System,2,0,,,,,,44.9680061,2016
924,85.83,1.933639113,16.4316807,,NONE,24,0,1983,1,149,1,1837,2.6861601,1400,2.6143,11,1990.349976,438.4389954,213.8430023,328.9370117,106.6279984,306.5864189,銅鑼灣站,Individual Air-Conditioning System,2,0,,,,,,16.4316807,2015
925,85.9,1.933993164,78.7157211,,NONE,26,0,1979,1,221,1,930,2.7219701,1427.76001,2.5111799,1,781.7860107,2489.669922,0,398.7080078,65.4568024,193.8996497,旺角站,,,,,,,,,78.7157211,2014
926,86.05,1.934750875,78.9482422,,NONE,23,0,1984,1,275,1,1067,2.5070801,1424.839966,3.9825599,11,1151.469971,850.197998,0,2614.860107,0,69.5139977,上環站,Central Air-Conditioning System,3,0,9,9.75,9,7,55.75,78.9482422,2014
927,86.28,1.935910136,37.4519806,,NONE,11,0,1957,1,472,1,1250,2.4712601,1409.5,2.9142699,11,3003.169922,3649.889893,0,1024.390015,0,136.2421869,中環站,Central Air-Conditioning System,2,1,8.5,9.5,8.5,7,54.5,37.4519806,2014
928,86.35,1.936262342,128.3401642,2018,retro_after,25,3,2008,1,2279,1,3806,2.6145301,1414.609985,2.1086199,11,1863.319946,167.3840027,218.7389984,760.3029785,0,554.6235801,九龍灣站,Central Air-Conditioning System,14,3,8,12,8,6,66,128.3401642,2014
929,86.37,1.93636292,18.8877525,2015,retro_after,14,0,1981,0,0,1,1877,2.7577901,1418.27002,2.7116699,11,847.8629761,2725.340088,190.1049957,525.2139893,0,546.6856297,尖沙咀站,,,,,,,,,18.8877525,2014
