bld_eui2,log10_eui,highrise,area_upper,podium,area_podium,BH,BS,Year,food,retail,parking,office,hotel,CDH,GHI,wind_speed_10m,ndvi,landuse,Dist_mtr,AC_type,Passage_lift,Service_lift,Operate_start_work,Operate_hours_work,Operate_hours,retro
16.5,1.217483944,1,455,1,553,148.2742615,31,2003,92.1222992,93.6031036,89.884903,0,0,2.7577901,1426.300049,2.67869,0.1513027,1,891.7324493,,,,,,,NONE
16.57,1.219322508,1,167,1,1894,40.0367317,13,1975,922.9370117,896.3800049,0,351.8080139,74.040802,2.5428901,1433.969971,3.73476,0.0409524,1,441.2714389,Individual Air-Conditioning System,,,,,,NONE
16.6,1.220108088,1,162,1,3640,77.9443207,23,1982,918.8870239,858.2260132,44.148201,3651.469971,37.8927994,2.5070801,1425.569946,3.9737401,0.0980207,11,383.0114472,,,,,,,NONE
16.63,1.220892249,1,221,1,308,50.5386887,12,1975,1117.479981,510.1960144,75.7404022,19.6928005,91.3654022,2.5070801,1408.77002,3.10741,0.0445894,41,233.6166092,Central Air-Conditioning System,,,,,,NONE
16.67,1.2219356,1,302,1,2317,69.5191803,21,1967,370.3880005,1276.369995,40.5624008,278.2929993,1.85114,2.6503401,1413.150024,3.55198,0.0412882,11,183.3142992,Individual Air-Conditioning System,3,0,,,,retro_before
16.76,1.224274014,1,348,1,5124,21.0393219,15,1978,251.3419952,252.4799957,0,512.8759766,0.940699,2.5070801,1423.73999,3.9737401,0.0635744,11,382.1952392,Individual Air-Conditioning System,,,,,,NONE
16.81,1.225567713,1,290,1,616,61.156559,14,1975,647.5059814,183.4230042,171.8150024,77.2893982,0,2.7936001,1421.550049,3.5354199,0.0518661,1,310.686267,,,,,,,NONE
16.92,1.228400359,1,177,1,1244,43.4524727,12,1985,937.4420166,1310.209961,93.7789993,418.4570007,0,2.4354501,1379.180054,1.8772,0.0794769,1,537.5112083,,,,,,,NONE
17.04,1.23146959,1,1938,1,2676,51.6976357,13,1988,87.4007034,230.5110016,166.9720001,181.5149994,0,2.7219701,1415.339966,3.4739399,0.025224,41,614.9584121,Central Air-Conditioning System,3,1,8,10,56,NONE
17.07,1.232233521,1,591,1,502,57.074295,23,1974,1652.219971,501.4200134,0,176.2339935,0,2.7577901,1433.609985,1.9199899,0.0553078,1,267.5624405,,,,,,,NONE
17.13,1.233757363,1,69,1,451,50.0182762,11,1993,541.809021,663.2269897,53.1610985,177.451004,0,2.7577901,1423.380005,2.6495399,0.0549397,1,1700.484028,,,,,,,NONE
17.23,1.236285277,1,201,1,941,89.6791687,25,1992,690.1149902,643.6019897,1.59715,117.6650009,69.4092026,2.7219701,1400.729981,1.15745,0.0343032,11,490.3864314,Individual Air-Conditioning System,,,,,,NONE
17.28,1.237543738,1,79,1,873,26.1669922,10,1982,2270.719971,1092.880005,60.7795982,377.9859924,0,2.5070801,1424.839966,2.2251599,0.0496775,11,206.4423195,Individual Air-Conditioning System,1,0,,,,NONE
17.31,1.238297068,1,251,1,1877,48.2346001,22,1975,902.5020142,757.072998,52.0535011,0,8.4902296,2.4354501,1389.050049,2.437,0.0955704,11,375.6080477,Individual Air-Conditioning System,,,,,,NONE
17.31,1.238297068,1,176,1,3326,67.5432968,23,1974,642.7630005,762.9299927,0,2139.929932,95.2494965,2.7577901,1427.030029,2.9721701,0.1095322,11,123.2684967,Individual Air-Conditioning System,,,9,11,66,NONE
17.32,1.238547888,1,457,1,531,57.2039528,20,1981,3077.729981,1546.01001,0,303.0979919,0,2.5070801,1408.77002,2.4760599,0.0877193,41,340.6973312,Central Air-Conditioning System,3,0,,,,NONE
17.33,1.238798563,1,981,1,839,41.8926659,12,1982,639.1110229,50.2859001,63.9224014,1794.98999,0,2.5787101,1461.359985,3.0687301,0.1199532,11,371.4696814,,,,,,,NONE
17.39,1.240299582,0,0,1,1084,40.0617714,1,2009,169.522995,265.54599,0,32.137001,0,2.7936001,1420.459961,2.4661901,0.0658446,1,1399.027343,,,,,,,NONE
17.55,1.244277121,1,231,1,1683,43.8390083,21,1978,589.6229858,275.4030151,148.6950073,658.1149902,63.9706001,2.6145301,1413.150024,3.6496201,0.0616771,11,307.6776426,Individual Air-Conditioning System,2,0,,,,NONE
17.6,1.245512668,1,264,1,3298,68.0934601,21,1973,517.0130005,497.6990051,0,1506.25,0,2.5070801,1424.839966,3.9825599,0.0481539,11,102.6404388,Individual Air-Conditioning System,2,0,,,,NONE
17.64,1.246498581,1,90,1,650,51.6303864,12,1976,341.618988,381.7449951,0,87.725502,0,2.7936001,1426.300049,2.8306999,0.0384348,11,298.3909176,,,,,,,NONE
17.73,1.248708736,1,118,1,80,56.3285217,11,1976,3669.229981,851.1879883,0,111.5329971,0,2.4712601,1408.77002,1.95768,0.0946225,11,382.3457172,Individual Air-Conditioning System,1,0,,,,NONE
17.79,1.250175948,1,117,1,3640,33.1782875,12,1969,534.6849976,574.190979,77.1312027,2401.699951,7.6795201,2.5070801,1425.569946,3.9737401,0.0980207,11,407.0240144,,,,,,,NONE
17.87,1.252124553,1,208,1,822,91.7487259,27,2002,885.1900024,771.8649902,85.2296982,516.223999,0,2.5787101,1434.699951,2.5722401,0.0940348,1,514.2919556,Central Air-Conditioning System,,,8,10.5,58,NONE
17.88,1.252367514,1,319,1,2956,42.0073509,15,1964,1875.560059,1185.189941,0,1941.949951,0,2.5070801,1424.839966,2.6457801,0.0190877,41,35.54971555,Individual Air-Conditioning System,,,,,,NONE
17.9,1.252853031,1,1457,1,2625,88.4865036,29,1966,1480.76001,1526.699951,214.7030029,356.7609863,1847.530029,2.7219701,1428.859985,2.9174199,0.0164496,11,317.9942429,,,,,,,NONE
17.91,1.253095586,1,94,1,1250,31.387867,6,1986,1349.680054,1302.430054,2.8494301,335.1690063,0,2.5070801,1418.630005,2.2251599,-0.002645,41,198.3073359,,,,,,,NONE
17.91,1.253095586,1,297,1,787,41.795845,20,1986,550.8250122,1694.76001,24.9703007,263.4230042,0,2.5070801,1418.630005,3.10741,0.005767,11,213.7353201,Central Air-Conditioning System,2,0,,,,NONE
18.03,1.255995727,1,154,1,325,21.4517937,13,1980,375.6809998,310.6170044,89.8733978,101.487999,67.1493988,2.5070801,1429.219971,3.73476,0.0583971,11,400.0957385,,,,,,,NONE
18.04,1.256236533,1,510,1,1837,76.6358948,23,1974,1940.829956,454.0419922,182.026001,301.3890076,150.2279968,2.6861601,1400,2.6143,-0.0233053,11,320.9293519,Individual Air-Conditioning System,2,1,,,,NONE
18.11,1.25791845,1,115,1,713,44.4898911,13,1984,730.6279907,1247.040039,201.677002,1029.670044,0,2.5070801,1425.939941,2.90558,0.0537387,1,289.9537683,Individual Air-Conditioning System,,,,,,NONE
18.12,1.258158193,1,219,1,2003,42.7770271,13,1975,3755.060059,987.0999756,0,131.0820007,0,2.4712601,1408.77002,2.9142699,0.025299,11,312.3649844,Individual Air-Conditioning System,,,,,,NONE
18.13,1.258397804,1,220,1,1192,21.2697372,20,1983,255.4940033,903.8759766,0,558.309021,0,2.5070801,1474.880005,2.38995,0.1453323,41,3448.094467,,,,,,,NONE
18.14,1.258637283,1,112,1,1250,29.8468132,11,1981,550.8250122,1694.76001,24.9703007,263.4230042,0,2.5070801,1418.630005,3.10741,0.0397785,11,194.2097399,Central Air-Conditioning System,1,0,,,,NONE
18.22,1.260548373,1,223,1,713,76.7274704,23,1994,764.4710083,1175.890015,0,1791.189941,0,2.5787101,1406.579956,3.39292,0.0061014,11,428.7322994,,,,,,,NONE
18.23,1.260786669,1,59,1,1147,28.0914478,6,1976,559.598999,852.1799927,0,1738.73999,91.8879013,2.7219701,1428.859985,2.90924,0.041228,1,337.6623291,,,,,,,NONE
18.32,1.262925469,1,135,1,1986,22.4387932,14,1977,1008.73999,1042.709961,0,2183.159912,0,2.5070801,1426.670044,2.6457801,-0.0310239,1,69.17752291,,,,,,,NONE
18.35,1.263636069,1,257,1,1449,73.1071701,22,1973,967.0479736,922.6019897,0,454.2189941,397.5419922,2.7219701,1428.130005,2.9642301,0.0397423,11,73.44351528,Individual Air-Conditioning System,2,,,,,NONE
18.41,1.265053789,1,365,1,280,42.5828018,18,1967,242.0010071,176.2879944,117.9089966,473.7390137,0,2.6503401,1413.52002,3.0628901,0.0852261,41,301.9498723,Individual Air-Conditioning System,3,0,,,,NONE
18.45,1.26599637,1,766,1,776,23.835989,12,1984,26.6599998,640.6190186,8.2282495,446.9360046,0,2.4354501,1375.530029,1.83333,0.1903866,1,407.7007087,,,,,,,NONE
18.61,1.269746373,1,173,1,1689,48.0704689,14,1975,458.0130005,2694.02002,0,1434.619995,939.1719971,2.6503401,1428.859985,2.5198801,0.0090802,11,201.4295592,,,,,,,NONE
18.8,1.274157849,1,81,1,240,47.1982307,13,1976,354.3800049,541.1599731,0,0,0,2.7936001,1426.300049,2.8306999,0.053108,11,342.2187694,,,,,,,retro_after
18.81,1.274388796,1,124,1,1358,71.7105255,22,1984,178.4790039,874.0230103,0,429.3930054,208.779007,2.7219701,1428.859985,2.5742199,0.0239482,11,407.7838799,,,,,,,NONE
18.86,1.275541688,1,207,1,1889,41.6274376,12,1976,124.3030014,2172.580078,0,520.0939941,0,2.5787101,1425.939941,2.4138801,0.029983,11,75.72997092,,,,,,,retro_after
18.96,1.277838333,1,92,1,873,21.0774536,5,1987,2111.23999,777.2930298,92.5036011,359.4500122,0,2.5070801,1424.839966,2.2251599,-0.0071972,11,206.6760869,,,,,,,NONE
18.96,1.277838333,1,213,1,6019,37.0242081,18,1983,1719.079956,1990.619995,0,1226.609985,0,2.5070801,1420.819946,2.4760599,0.0566094,41,279.2197411,Individual Air-Conditioning System,2,,,,,NONE
19.01,1.278982117,1,58,1,1780,12.6826792,15,1978,826.539978,645.7459717,0,1959.619995,0,2.5070801,1424.839966,3.9825599,0.0501754,41,94.6583883,Central Air-Conditioning System,2,0,,,,NONE
19.02,1.279210513,1,274,1,3948,46.2471733,24,1977,510.5700073,742.276001,32.4287987,343.5570068,71.0150986,2.5428901,1435.430054,3.28985,-0.0220022,11,313.3843997,,,,,,,NONE
19.08,1.28057837,1,308,1,919,50.5072746,13,1983,861.7379761,1469.209961,4.3769302,299.4219971,0,2.5070801,1424.839966,3.10741,0.0306348,11,172.754746,Individual Air-Conditioning System,2,0,,,,NONE
19.15,1.282168778,1,445,1,576,51.5429039,12,1981,176.2180023,0,0,137.7039948,0,2.5428901,1465.75,2.2842801,0.081677,11,343.4915701,,,,,,,NONE
19.17,1.282622113,1,62,1,736,23.8730507,7,1967,732.3430176,418.2879944,93.0050964,177.8930054,0,2.5070801,1424.839966,3.10741,0.0304806,11,112.9855658,Individual Air-Conditioning System,,,,,,NONE
19.22,1.283753383,1,169,1,314,44.5123787,11,1977,0,2756.73999,30.6893997,2158.5,0,2.5787101,1428.130005,2.2985101,0.073393,41,436.9155629,,,,,,,NONE
19.23,1.283979284,1,359,1,1586,50.2265511,14,1983,874.3540039,747.0739746,3.8706601,401.9559937,0,2.5428901,1425.939941,2.82757,0.01634,11,91.18019481,Central Air-Conditioning System,,,,,,NONE
19.26,1.284656283,1,1483,1,3150,79.875412,26,1966,1105.160034,2681.360107,76.1339035,356.95401,362.8819885,2.6861601,1378.449951,2.22034,0.0119761,1,60.22214781,,,,,,,NONE
19.47,1.289365952,1,92,1,782,53.8876686,16,1988,737.5349731,138.6920013,0,91.5332031,0,2.4712601,1408.77002,1.95768,0.0197042,11,398.1849353,Individual Air-Conditioning System,1,,,,,NONE
19.48,1.289588953,1,103,1,702,37.4734459,8,1964,769.6090088,1649.560059,79.7212982,434.9349976,60.1044998,2.4712601,1409.5,2.9142699,-0.0616625,41,197.9194571,,,,,,,NONE
19.55,1.291146762,1,390,1,1706,49.8112946,24,1989,678.8170166,487.9330139,0,2158.610107,0,2.6503401,1409.5,3.49646,0.0013106,11,525.0433938,Individual Air-Conditioning System,2,0,,,,NONE
19.55,1.291146762,1,188,1,799,44.9685555,12,1982,361.3420105,806.3209839,0,780.257019,0,2.6145301,1425.209961,2.31128,0.0279893,11,250.6209283,,,,,,,NONE
19.56,1.29136885,1,230,1,3372,58.9422607,17,1976,697.7529907,645.7620239,255.6450043,792.5170288,94.5466003,2.7936001,1420.819946,2.4129,0.0435139,11,441.3339576,Individual Air-Conditioning System,,,,,,NONE
19.59,1.292034436,1,59,1,348,74.4247208,24,1991,670.6370239,1084.719971,0,203.9790039,313.3479919,2.6503401,1407.310059,2.5736899,-0.0059289,1,427.462499,Individual Air-Conditioning System,1,0,,,,NONE
19.74,1.295347148,1,211,1,2442,18.4890175,23,1974,1338.319946,835.526001,71.9998016,2917.810059,0,2.5070801,1410.959961,2.4760599,0.0085584,11,299.3656781,Individual Air-Conditioning System,2,,,,,NONE
19.8,1.29666519,0,0,1,2579,15.1947718,4,1986,0,83.9208984,90.873497,0,0,2.6145301,1448.219971,2.5314901,0.2153405,2,641.3245961,,,,,,,NONE
19.81,1.296884476,1,105,1,787,52.147522,7,1969,876.3859863,609.7340088,125.3030014,188.2879944,0,2.4712601,1409.5,2.437,-0.0005083,11,337.008465,,,,,,,NONE
19.81,1.296884476,1,224,1,417,20.2739315,14,1980,1113.800049,829.5549927,0,2502.889893,0,2.5070801,1424.839966,3.9825599,0.0351743,41,70.18357982,Individual Air-Conditioning System,,,,,,NONE
19.83,1.297322714,1,162,1,1244,39.4964867,9,1973,612.7349854,2510.870117,0,471.4039917,180.2929993,2.7219701,1427.76001,2.9174199,0.0557971,1,213.5000612,,,,,,,NONE
19.85,1.297760511,1,225,1,2550,27.1566868,22,1974,1539.829956,1302.969971,204.6239929,178.1499939,19.4538002,2.4712601,1410.959961,2.4760599,0.0687736,11,274.1765772,Individual Air-Conditioning System,2,0,,,,NONE
20.02,1.301464073,1,183,1,5192,48.0504608,15,1968,718.3610229,502.3869934,70.8065033,1115.900024,0,2.5428901,1433.969971,3.9737401,0.0099043,11,504.197019,Central Air-Conditioning System,,,,,,NONE
20.03,1.301680949,1,166,1,268,62.1564026,15,1976,792.5800171,251.0950012,0,25.6212997,0,2.7936001,1421.550049,3.5354199,0.055546,11,281.0785408,Individual Air-Conditioning System,,,,,,NONE
20.04,1.301897717,1,322,1,1124,45.5601349,16,1962,1770.170044,1160.800049,328.9150085,390.3070068,0,2.6861601,1411.329956,2.4356401,-0.0291612,11,468.2862412,,,,,,,NONE
20.06,1.302330929,1,208,1,3098,41.2517815,13,1974,501.4930115,798.3779907,19.8661995,219.2250061,68.8744965,2.4712601,1409.5,2.437,0.0254117,11,263.2316119,Individual Air-Conditioning System,2,0,,,,NONE
20.17,1.304705898,1,586,1,1232,57.8633308,22,1975,2565.469971,13894.40039,80.6457977,4700.569824,308.6029968,2.7219701,1404.390015,3.3629999,0.019486,11,346.9041876,Individual Air-Conditioning System,3,0,,,,NONE
20.17,1.304705898,1,163,1,245,60.8904114,16,1990,879.2639771,311.3200073,151.1029968,44.8140984,0,2.7936001,1421.550049,3.5354199,0.084847,11,295.4646018,,,,,,,NONE
20.23,1.305995883,1,234,1,1073,60.0557289,18,1984,1164.329956,1638.140015,82.1911011,603.1669922,16.5958004,2.7577901,1421.189941,2.8955801,0.0328455,11,191.7073231,Central Air-Conditioning System,,,8,10,55,retro_after
20.24,1.306210508,1,106,1,2488,32.2697029,8,1967,754.34198,1988.780029,0,742.9710083,0,2.4712601,1410.959961,2.9142699,-0.0051354,11,216.7497947,,,,,,,retro_before
20.25,1.306425028,1,501,1,605,56.7440186,15,1976,785.7329712,908.6790161,51.7659988,341.1180115,0,2.7577901,1421.189941,2.8955801,0.0478304,11,167.4430439,Individual Air-Conditioning System,,,,,,NONE
20.29,1.307282047,1,572,1,1894,58.7040558,21,1977,541.4780273,379.5480042,0,602.8729858,61.0045013,2.5428901,1433.969971,3.9737401,0.0648339,11,495.6544651,Individual Air-Conditioning System,,,,,,NONE
20.29,1.307282047,1,179,1,1301,40.1359749,13,1981,251.0010071,303.0780029,91.7573013,95.0777969,0,2.7219701,1429.219971,2.40417,0.0416461,11,317.7831061,Individual Air-Conditioning System,,,,,,NONE
20.31,1.307709923,1,237,1,3640,36.1366158,14,1979,1400.77002,903.9229736,71.0252991,3531.550049,89.0691986,2.5070801,1425.569946,3.9825599,-0.016436,11,306.0219333,Individual Air-Conditioning System,2,,,,,NONE
20.34,1.308350949,1,310,1,1147,17.9969769,16,1979,616.4450073,1277.089966,105.2279968,762.940979,153.8699951,2.5428901,1433.969971,3.73476,0.0404674,11,379.5134084,Individual Air-Conditioning System,,,,,,NONE
20.35,1.308564414,1,1436,1,1666,43.4454041,11,1989,2783.909912,743.565979,66.4917984,190.0410004,0,2.9726801,1451.140015,2.2929299,0.056882,41,293.9123176,,,,,,,NONE
20.4,1.309630167,1,150,1,245,60.6440926,14,1978,879.2639771,311.3200073,151.1029968,44.8140984,0,2.7936001,1421.550049,3.5354199,0.084847,11,302.3447974,Individual Air-Conditioning System,,,,,,NONE
20.43,1.310268367,1,145,1,1004,64.9362183,22,1976,1908.180054,1152.680054,0,1405.640015,0,2.6503401,1410.229981,2.7541399,0.0074662,11,117.0002699,Individual Air-Conditioning System,,,,,,retro_after
20.46,1.310905629,1,120,1,2208,77.8859634,22,1991,887.28302,831.9580078,31.1854,1043.709961,39.1871986,2.6503401,1411.329956,2.5736899,-0.0028778,11,433.2798277,Individual Air-Conditioning System,2,,,,,NONE
20.47,1.311117843,1,164,1,325,61.2876625,24,1993,433.0669861,351.4070129,78.6885986,62.6669006,77.2786026,2.5070801,1429.219971,3.73476,0.0554517,11,418.6447147,,,,,,,NONE
20.48,1.311329952,1,197,1,245,20.3237801,27,1995,0,0,0,0,0,2.8294201,1395.98999,1.67827,0.0235352,1,293.5145436,,,,,,,NONE
20.49,1.311541958,1,152,1,1415,50.3647346,14,1982,792.5349731,1871.73999,0,1148.560059,117.1520004,2.6503401,1411.689941,2.4356401,-0.0027274,11,448.471397,,,,,,,NONE
20.5,1.311753861,1,318,1,5124,21.1398544,16,1977,251.3419952,252.4799957,0,512.8759766,0.940699,2.5070801,1423.73999,3.9737401,0.0635744,11,370.2605486,Central Air-Conditioning System,2,0,,,,retro_after
20.7,1.315970345,0,0,1,451,25.770647,29,2001,1025.790039,1234.430054,0,0,0,2.6145301,1410.229981,2.7541399,-0.0148028,1,128.6463304,,,,,,,NONE
20.72,1.316389751,1,102,1,1615,72.2325897,21,1981,186.0099945,2538.5,10.8778,499.6239929,246.8609924,2.6861601,1411.329956,2.4356401,0.0467893,11,447.9896504,Individual Air-Conditioning System,2,0,,,,NONE
20.78,1.317645543,1,284,1,1598,50.7513313,21,1978,1220.439941,1189.839966,92.047699,0,67.9553986,2.4712601,1405.479981,2.437,0.0176432,11,352.617435,Central Air-Conditioning System,2,0,,,,NONE
20.8,1.318063335,1,206,1,6019,27.9846897,9,1960,445.5419922,1429.189941,0,740.8870239,0,2.5070801,1410.959961,2.4760599,0.0264164,11,230.9831033,Individual Air-Conditioning System,1,0,,,,retro_before
21,1.322219295,1,78,1,1986,57.8267097,24,1991,1206.75,1139.030029,0,2641.409912,0,2.5070801,1426.670044,2.6457801,0.0329159,11,97.4573644,Individual Air-Conditioning System,1,0,,,,NONE
21.13,1.324899497,1,117,1,1586,87.4099426,21,1992,1336.839966,1193.319946,0,30.9046993,0,2.4712601,1408.77002,1.95768,0.0226861,11,429.7947751,Individual Air-Conditioning System,2,0,0,24,144,NONE
21.14,1.325104983,1,306,1,3640,43.0627251,12,1972,534.6849976,574.190979,77.1312027,2401.699951,7.6795201,2.5070801,1425.569946,3.9737401,0.0960105,11,416.8095041,Individual Air-Conditioning System,,,,,,NONE
21.18,1.325925956,1,130,1,6738,29.6453018,15,1975,1205.25,1536.109985,43.8609009,689.8969727,0,2.6503401,1413.150024,3.55198,0.0115038,11,226.4436657,,,,,,,NONE
21.25,1.327358934,1,427,1,3669,37.2613564,10,1967,2822.629883,1952.670044,0,1162.400024,34.7146988,2.4712601,1409.5,2.9142699,-0.0149315,11,186.813451,Individual Air-Conditioning System,2,0,,,,NONE
21.28,1.327971624,1,284,1,3868,60.9405861,22,1982,727.5100098,1775.949951,0,1430.150024,235.5429993,2.6145301,1406.579956,3.84917,0.0355819,41,277.7470782,Individual Air-Conditioning System,,,,,,NONE
21.35,1.329397879,1,153,1,1044,73.0793991,12,1973,413.9679871,1060.180054,71.0326996,151.2799988,0,2.7577901,1416.439941,2.29672,0.0882209,11,394.7698877,,,,,,,NONE
21.37,1.329804522,1,113,1,2904,68.7964478,22,1990,3476.370117,2377.629883,0.101996,1714.310059,0,2.5070801,1408.77002,3.10741,-0.0109516,11,266.0205858,Individual Air-Conditioning System,2,0,,,,NONE
21.41,1.330616667,1,265,1,542,91.2740479,24,2000,387.5710144,408.6539917,94.7108994,153.1000061,78.572998,2.5070801,1423.73999,3.9825599,0.0087041,11,293.2842605,Individual Air-Conditioning System,2,0,,,,NONE
21.41,1.330616667,1,137,1,5192,75.6922379,22,1986,566.3270264,934.8309937,65.0459976,1333.319946,0,2.5428901,1433.969971,3.73476,0.0054794,11,483.0856297,Central Air-Conditioning System,,,,,,NONE
21.6,1.334453751,1,102,1,1695,45.9007683,12,1972,759.7210083,1168.02002,64.6893997,320.6229858,438.769989,2.7577901,1427.030029,2.9721701,-0.0006891,1,40.75676246,,,,,,,NONE
21.62,1.33485569,1,193,1,1700,77.2803879,23,1994,811.335022,577.4799805,37.2146988,82.5777969,0,2.5070801,1423.73999,3.9825599,0.0910514,11,227.7710233,Central Air-Conditioning System,2,0,,,,NONE
21.66,1.335658452,1,129,1,1301,53.0106316,14,1969,187.1779938,277.0100098,69.0908966,76.3772964,0,2.7219701,1429.219971,2.40417,0.0066441,11,309.1626545,Individual Air-Conditioning System,,,,,,NONE
21.69,1.336259552,1,654,1,1860,59.3235588,14,1982,0,0,0,0,0,2.6861601,1406.939941,2.6143,0.0411871,11,302.1060457,Individual Air-Conditioning System,3,0,,,,NONE
21.73,1.337059726,1,413,1,2670,73.6800385,20,1975,2629.729981,13426.2002,1.26297,3484.159912,0,2.7219701,1429.589966,2.9174199,0.0251716,11,364.5695145,Individual Air-Conditioning System,4,0,,,,retro_after
21.75,1.337459261,1,155,1,1164,76.7214508,27,1999,1287.849976,2299,157.2120056,2154.169922,0,2.6503401,1410.229981,3.55198,0.0107729,11,146.0711681,Individual Air-Conditioning System,2,0,,,,NONE
21.79,1.33825723,1,213,1,3452,47.6218033,24,1990,287.8269958,1701.979981,36.216301,4893.350098,259.9110107,2.5428901,1435.430054,4.43643,0.0195896,11,327.5626169,Individual Air-Conditioning System,2,0,,,,NONE
21.8,1.338456494,1,416,1,1307,51.1658287,9,1980,696.3770142,560.4359741,167.8370056,48.7784996,0,2.8294201,1405.849976,2.3985701,0.1252063,2,332.0132377,,,,,,,NONE
21.81,1.338655666,1,132,1,2585,41.0764465,14,1973,787.0230103,414.2860107,84.6904984,158.2299957,0,2.5070801,1424.839966,2.2251599,0.066246,11,139.6575844,,,,,,,NONE
21.81,1.338655666,1,82,1,2579,50.4790382,14,1982,702.0189819,710.7030029,171.2299957,547.0809937,613.302002,2.7577901,1418.27002,2.9570301,0.0146861,11,326.0904944,Individual Air-Conditioning System,,,,,,NONE
21.9,1.340444115,1,258,1,1506,104.7381973,30,1994,534.6300049,430.4760132,152.9429932,187.2519989,0,2.6861601,1404.390015,3.3629999,0.016744,11,368.9045769,Individual Air-Conditioning System,4,0,,,,NONE
21.92,1.34084055,1,105,1,2904,40.9116096,21,1979,3036.02002,2331.449951,0,3015.649902,0,2.5070801,1426.670044,2.4760599,-0.0250057,11,271.9356271,,,,,,,NONE
21.94,1.341236623,1,326,1,1495,59.8612862,17,1977,1263.180054,1015.030029,244.5019989,405.0509949,626.4400024,2.7577901,1421.189941,3.00648,0.0455296,11,293.8072827,Individual Air-Conditioning System,,,,,,NONE
21.94,1.341236623,1,60,1,639,42.6878815,6,1992,933.5319824,1135.75,0,87.9950027,0,2.7936001,1426.300049,3.11588,0.0307706,1,223.356783,,,,,,,NONE
21.96,1.341632336,1,61,1,571,37.1605225,16,1985,821.5579834,755.3259888,0,613.8330078,172.6190033,2.7577901,1415.709961,3.00648,0.0345313,11,189.7848664,Individual Air-Conditioning System,1,,,,,NONE
22,1.342422681,1,79,1,1170,88.8372498,27,1997,434.2600098,303.3930054,0,906.0739746,0,2.5070801,1425.569946,3.9737401,0.0164015,11,492.1541656,Individual Air-Conditioning System,2,,,,,NONE
22.01,1.342620043,1,177,1,1113,60.5428543,19,1978,1056.839966,1614.26001,141.7590027,1195.349976,539.3040161,2.7577901,1421.189941,2.8955801,0.034732,11,64.03202436,Individual Air-Conditioning System,,,,,,NONE
22.03,1.343014497,1,94,1,491,88.1157074,24,1991,224.4859924,425.7030029,68.2440033,645.3980103,0,2.6145301,1401.459961,1.84105,0.0574345,11,373.598721,,,,,,,NONE
